id,title,tags
12448,The Hunchback of Notre Dame II,The Hunchback of Notre Dame II Adventure Animation Family Romance TomHulce JenniferLoveHewitt KevinKline MichaelMcKean DemiMoore BradleyRaymond miracl happen true love come true frollo gone quasimodo ring bell help friend esmeralda phoebu littl zephyr quasi stop travel circu own evil magician sarousch fall madellain sarouch assist
310135,Turbo Kid,Turbo Kid Action Adventure Comedy ScienceFiction MunroChambers LaurenceLeboeuf MichaelIronside AaronJeffery EdwinWright FrançoisSimard AnoukWhissell Yoann-KarlWhissell futur year post apocalypt wasteland orphan teen must battl ruthless warlord save girl dream
301351,We Are Your Friends,We Are Your Friends Drama Music Romance ZacEfron EmilyRatajkowski WesBentley NickRotteveel AlessandroLindblad MaxJoseph world young cole carter dream hit time hollywood disc jockey spend day night hang buddi work track world fire opportun come knock meet jame reed charismat take year wing soon seemingli clear path success get complic start fall mentor girlfriend jeopard friendship futur seem destin fulfil
16366,Joseph: King of Dreams,Joseph: King of Dreams Music Family Animation BenAffleck MarkHamill RichardHerd MaureenMcGovern JodiBenson RobLaDuca RobertC.Ramirez unknown anim retel stori bibl book genesi joseph gift dream interpret brilliantli color coat inspir jealousi brother
276907,Legend,Legend Crime Thriller TomHardy EmilyBrowning ChristopherEccleston DavidThewlis TaronEgerton BrianHelgeland love fight live rule like legend suav charm volatil reggi kray unstabl twin brother ronni start leav mark london underworld use violenc want sibl orchestr robberi murder run nightclub protect racket polic detect leonard nipper read heel brother continu rapid rise power achiev tabloid notorieti
323373,Deathgasm,Deathgasm Comedy Horror MiloCawthorne KimberleyCrossman SamBerkley DelaneyTabron ColinMoy JasonLeiHowden evil come teenag boy unwittingli summon ancient evil entiti known blind delv black magic tri escap mundan live
306819,The Danish Girl,The Danish Girl Drama EddieRedmayne AliciaVikander MatthiasSchoenaerts AmberHeard BenWhishaw TomHooper find courag gerda wegen ask husband einar fill portrait model einar discov person meant begin live life lili elb realiz true self gerda love support lili embark groundbreak journey transgend pioneer
57876,Area 51,Area 51 Horror Thriller ScienceFiction ReidWarner DarrinBragg BenRovner JelenaNik RoyAbramsohn OrenPeli unknown three young conspiraci theorist attempt uncov mysteri area govern secret locat rumor host encount alien be find hidden facil expos unimagin secret
241843,Cooties,Cooties Action Comedy Horror ElijahWood AlisonPill RainnWilson JackMcBrayer NasimPedrad CaryMurnion JonathanMilott pleas feed children mysteri viru hit isol elementari school transform kid feral swarm mass savag unlik hero must lead motley band teacher fight live
313922,Green Room,Green Room Horror Crime Thriller AntonYelchin ImogenPoots AliaShawkat JoeCole CallumTurner JeremySaulnier young punk rock band find trap seclud venu stumbl upon horrif violenc
283587,Beasts of No Nation,Beasts of No Nation Drama War IdrisElba OpeyemiFagbohungbe AbrahamAttah RichardPepple AmaK.Abebrese CaryFukunaga child captiv killer drama base experi child soldier fight civil unnam african countri follow journey young forc join group soldier fiction west african countri fear command mani around fledgl childhood brutal shatter rage countri first torn conflict revuls fascin depict mechan away explicit viscer detail paint complex difficult pictur child soldier
328589,The Lady in the Van,The Lady in the Van Comedy Drama MaggieSmith AlexJennings FrancesdelaTour GwenTaylor DominicCooper NicholasHytner mostli true stori true stori relationship alan bennett singular miss shepherd woman uncertain origin temporarili park bennett london driveway proceed live year
323674,6 Years,6 Years Romance Drama TaissaFarmiga BenRosenfield LindsayBurdge JoshuaLeonard JenniferLafleur HannahFidell unknown young coupl bound seemingli ideal love begin unravel unexpect opportun spin volatil violent path threaten futur alway imagin
287948,The Transporter Refueled,The Transporter Refueled Thriller Action Crime EdSkrein RayStevenson LoanChabanol GabriellaWright TatjanaPajković CamilleDelamarre deliv fast pace action movi crimin underworld franc frank martin known transport best driver mercenari money instal meet anna attempt take group ruthless russian human traffick also kidnap frank father
263472,Knock Knock,Knock Knock Drama Thriller KeanuReeves LorenzaIzzo AnadeArmas AaronBurns ColleenCamp EliRoth night cost everyth devot husband father left home alon weekend strand young women unexpectedli knock door help start kind gestur result danger seduct deadli game mous
319341,Daddy or Mommy,Daddy or Mommy Comedy MarinaFoïs LaurentLafitte AlexandreDesrousseaux AnnaLemarchand AchillePotier MartinBourboulon unknown florenc vincent leroy model coupl great job perfect marriag delight children want divorc equal success simultan promot dream job relationship becom nightmar moment glove exe declar everyth power custodi children
303991,Demolition,Demolition Comedy Drama JakeGyllenhaal ChrisCooper NaomiWatts HeatherLind JudahLewis Jean-MarcVallée life disassembl requir emot desper invest banker find hope woman meet chicago
10317,Our Brand Is Crisis,Our Brand Is Crisis Comedy Drama SandraBullock AnthonyMackie BillyBobThornton ZoeKazan ScootMcNairy DavidGordonGreen best campaign featur film base documentari brand crisi focus american polit campaign strategi south america
253450,The Assassin,The Assassin Action Drama History ShuQi ChangChen NikkiHsieh SheuFang-Yi EthanJuan HouHsiao-hsien unknown femal assassin tang dynasti begin question loyalti fall love target
254302,High-Rise,High-Rise Drama TomHiddleston SiennaMiller JeremyIrons LukeEvans ElisabethMoss BenWheatley leav real world behind life resid tower block begin control
296100,The Night Before,The Night Before Comedy JosephGordon-Levitt SethRogen AnthonyMackie LizzyCaplan JillianBell JonathanLevine past present futur night york citi annual tradit christma debaucheri three lifelong best friend find holi grail christma parti sinc yearli reunion might come
334538,Into the Forest,Into the Forest Drama ScienceFiction EllenPage EvanRachelWood MaxMinghella CallumKeithRennie MichaelEklund PatriciaRozema hope power distant futur young women live remot ancient forest discov world around brink apocalyps inform rumor fight intrud diseas loneli starvat
253412,Everest,Everest Adventure Drama JasonClarke JakeGyllenhaal JoshBrolin JohnHawkes SamWorthington BaltasarKormákur storm await inspir incred event surround treacher attempt reach summit world highest mountain everest document inspir journey differ expedit challeng beyond limit fiercest snowstorm ever encount mankind mettl test harshest element found planet climber face nearli imposs obstacl lifelong obsess becom breathtak struggl surviv
330764,The Brand New Testament,The Brand New Testament Comedy Fantasy PiliGroyne BenoîtPoelvoorde YolandeMoreau CatherineDeneuve FrançoisDamiens JacoVanDormael exist live brussel teenag daughter live brussel earth though coward pathet moral odiou famili daughter bore home stand lock small apart ordinari brussel decid revolt
314365,Spotlight,Spotlight Drama Thriller History MarkRuffalo MichaelKeaton RachelMcAdams LievSchreiber JohnSlattery TomMcCarthy break stori break silenc true stori boston globe uncov massiv scandal child abus cover within local cathol archdioces shake entir cathol church core
336050,Son of Saul,Son of Saul War Drama Thriller GézaRöhrig LeventeMolnár UrsRechn ToddCharmont JerzyWalczak LászlóNemes unknown horror auschwitz prison forc burn corps peopl find moral surviv tri save flame bodi take
333674,Intruders,Intruders Drama Thriller Horror BethRiesgraf MartinStarr JackKesy RoryCulkin LeticiaJimenez AdamSchindler left alon anna suffer agoraphobia crippl trio crimin break hous bring flee intrud realiz agoraphobia psychosi
245698,Pawn Sacrifice,Pawn Sacrifice Thriller Drama TobeyMaguire LilyRabe PeterSarsgaard LievSchreiber SophieNélisse EdwardZwick board fought cold mind fought mad american chess champion bobbi fischer prepar legendari match russian bori spasski
325348,Hardcore Henry,Hardcore Henry Action Adventure ScienceFiction SharltoCopley HaleyBennett DanilaKozlovsky TimRoth AndreiDementiev IlyaNaishuller first made danger made henri newli resurrect cyborg must save wife creator clutch psychot tyrant telekinet power akan armi mercenari fight alongsid henri jimmi henri hope make hardcor take place cours moscow russia
295964,Burnt,Burnt Drama BradleyCooper SiennaMiller LilyJames AliciaVikander UmaThurman JohnWells never underestim everyth lose adam jone chef destroy career drug diva behavior clean return london determin redeem spearhead restaur gain three michelin star
296065,Last Shift,Last Shift Horror Thriller JulianaHarkavy JoshuaMikel J.Larose NatalieVictoria SarahSculco AnthonyDiBlasi fear one left behind rooki world turn upsid come face face paymon king hell offic jessica loren last shift transit polic station assign wait crew pick hazard wast armouri unbeknownst cult leader john michael paymon haunt depart ever sinc commit suicid custodi jessica find danger still alon graveyard shift
329263,Fuck You Goethe 2,Fuck You Goethe 2 Comedy ElyasM’Barek KarolineHerfurth MaxvonderGroeben JellaHaase GizemEmre BoraDağtekin unknown ller satisfi work goeth gesamtschul earli get correct exam annoy director gerster want improv imag goeth gesamtschul want symbol compani achiev want take away partnership schillergymnasium thai school ller schnabelstedt must school trip thailand
290637,Pay the Ghost,Pay the Ghost Horror Thriller NicolasCage SarahWayneCallies VeronicaFerres LyriqBent LaurenBeatty UliEdel evil walk among year young disappear halloween carniv mike cole haunt eeri imag terrifi messag explain togeth estrang wife stop noth unravel mysteri find unearth legend refus remain buri past
271736,The Program,The Program Drama BenFoster ChrisO'Dowd DustinHoffman JessePlemons LeePace StephenFrears champion hero legend cheat irish sport journalist becom convinc lanc armstrong perform tour franc victori fuel ban substanc convict start hunt evid expos armstrong
159824,Hotel Transylvania 2,Hotel Transylvania 2 Animation Comedy Family AdamSandler AndySamberg SelenaGomez KevinJames SteveBuscemi GenndyTartakovsky back rais littl terror fashion vampir vlad arriv hotel impromptu famili togeth hotel transylvania collis supernatur school modern cool
360784,Hidden,Hidden Thriller Horror AlexanderSkarsgård AndreaRiseborough EmilyAlynLind HeatherDoerksen WilliamAinscough RossDuffer MattDuffer fear find famili take refug fallout shelter avoid danger outbreak
306745,Freeheld,Freeheld Romance Drama JulianneMoore EllenPage SteveCarell MichaelShannon LukeGrimes PeterSollett true stori love injustic jersey mechan staci andre polic detect girlfriend laurel hester battl secur hester pension benefit diagnos termin ill
314385,By the Sea,By the Sea Drama Romance AngelinaJolie BradPitt MélanieLaurent MelvilPoupaud NielsArestrup AngelinaJolie unknown franc vanessa former dancer husband roland american writer travel countri togeth seem grow apart linger quiet seasid town begin draw close vibrant inhabit local keeper hotel owner
309809,The Little Prince,The Little Prince Adventure Animation Fantasy JeffBridges RachelMcAdams PaulRudd MarionCotillard JamesFranco MarkOsborne grow problem forget base best seller book littl princ movi tell stori littl girl live resign world effici work dogma everyth chang accident discov neighbor tell stori littl princ
330112,Ashby,Ashby Drama Romance Comedy MickeyRourke NatWolff EmmaRoberts SarahSilverman AdamAalderks TonyMcNamara life know take town walli given assign interview older person turn mysteri neighbor ashbi holt help connect lead unexpect journey ashbi turn retir assassin deal termin prognosi deal adjust life newli singl develop relationship braini classmat elois
297762,Wonder Woman,Wonder Woman Action Adventure Fantasy GalGadot ChrisPine RobinWright DannyHuston DavidThewlis PattyJenkins power grace wisdom wonder amazon princess come world becom greatest femal superhero
339988,The Circle,The Circle Drama Thriller ScienceFiction EmmaWatson TomHanks JohnBoyega KarenGillan EllarColtrane JamesPonsoldt know good know everyth better young tech worker take greedi internet corpor quickli rise compani rank soon find peril situat concern privaci surveil freedom come learn decis action effect whatsoev
68730,Silence,Silence Drama History AndrewGarfield AdamDriver TadanobuAsano CiaránHinds LiamNeeson MartinScorsese sometim silenc deadliest sound jesuit priest travel seventeenth centuri japan tokugawa shogun ban catholic almost foreign contact
296098,Bridge of Spies,Bridge of Spies Thriller Drama TomHanks MarkRylance AmyRyan AlanAlda SebastianKoch StevenSpielberg shadow show world stood cold soviet union captur pilot franci gari power shoot plane sentenc year prison power hope york lawyer jame donovan recruit oper negoti releas donovan board plane berlin hope young freedom prison exchang goe well russian would rudolf abel convict donovan defend court
324807,A Bigger Splash,A Bigger Splash Crime Drama Mystery Thriller TildaSwinton MatthiasSchoenaerts RalphFiennes DakotaJohnson AuroreClément LucaGuadagnino unknown american coupl paul mariann spend vacat itali experi troubl wife invit former lover teenag daughter visit lead jealousi danger sexual scenario
352208,Where to Invade Next,Where to Invade Next Documentary MichaelMoore KristaKiuru TimWalker MichaelMoore prepar liber academi award win director michael moor return provoc hilari film moor tell pentagon stand invad america
306947,The Invitation,The Invitation Thriller MichielHuisman LoganMarshall-Green TammyBlanchard MikeDoyle JohnCarrollLynch KarynKusama noth afraid girlfriend kira invit dinner friend hous eden partner david although even appear relax soon get creep suspicion charm host david someth
270487,"Hail, Caesar!","Hail, Caesar! Comedy Drama Mystery JoshBrolin GeorgeClooney AldenEhrenreich RalphFiennes ScarlettJohansson JoelCoen EthanCoen light camera abduct tell comed tale eddi mannix fixer work hollywood studio stori find work star mysteri disappear middl film"
318917,Look Who's Back,Look Who's Back Comedy OliverMasucci FabianBusch KatjaRiemann ChristophMariaHerbst FranziskaWulf DavidWnendt unknown adolf hitler wake vacant berlin knowledg anyth happen homeless destitut although everyon recogn nobodi believ hitler instead think either comedian method actor
325848,"Connasse, Princesse des cœurs","Connasse, Princesse des cœurs Comedy CamilleCottin AntonyHickling LouCottin CécileBoland StéphaneBern NoémieSaglio EloïseLang unknown thirti year camilla born bitch realiz life deserv decid destini worthi royal princess"
335866,Circle,Circle Horror ScienceFiction JulieBenz CarterJenkins CesarGarcia MercyMalick LisaPelikan AaronHann MarioMiscione everyth get kill could trust juri peer life contest mysteri death game must make harrow decis strateg surviv psycholog thriller
257445,Goosebumps,Goosebumps Adventure Horror Comedy JackBlack DylanMinnette OdeyaRush AmyRyan JillianBell RobLetterman stori aliv teenag team daughter young adult horror author stine writer imaginari demon free town madison delawar
290762,Miss You Already,Miss You Already Comedy Drama Romance DrewBarrymore ToniCollette DominicCooper JacquelineBisset PaddyConsidine CatherineHardwicke life fall apart friend keep togeth friendship life long girlfriend test start famili fall
304372,The Perfect Guy,The Perfect Guy Drama Thriller MichaelEaly SanaaLathan МоррисЧестнат KathrynMorris RutinaWesley DavidM.Rosenthal trust fear pain breakup leah seem meet perfect soon discov violent side disrupt life
346808,Momentum,Momentum Action Thriller OlgaKurylenko MorganFreeman JamesPurefoy JennaSaras Lee-AnneSummers StephenS.Campanelli unknown alex infiltr expert secret past accident reveal ident routin heist quickli find mix govern conspiraci entangl deadli game mous master assassin team killer arm lethal skill alex look exact reveng murder friend uncov truth
294963,Bone Tomahawk,Bone Tomahawk Horror Western Adventure Drama KurtRussell PatrickWilson MatthewFox RichardJenkins LiliSimmons S.CraigZahler lord merci grant swift death shootout saloon sheriff hunt injur suspici stranger villag take care prison disappear spear cannib tribe found hunt search prison nurs
146301,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension Horror Thriller ChrisJ.Murray BritShaw IvyGeorge DanGill OliviaTaylorDudley GregoryPlotkin save watch use special camera spirit famili must protect daughter evil entiti sinist plan
293646,The 33,The 33 Drama History AntonioBanderas RodrigoSantoro JulietteBinoche JamesBrolin LouDiamondPhillips PatriciaRiggen hope run deep base true stori collaps mine jose chile left miner isol underground day
356296,Suburra,Suburra Crime Drama Thriller PierfrancescoFavino ClaudioAmendola AlessandroBorghi ElioGermano GretaScarano StefanoSollima unknown gangster known samurai want turn waterfront rome vega local boss agre work common goal peac last long
254172,Fathers and Daughters,Fathers and Daughters Drama AmandaSeyfried RussellCrowe AaronPaul DianeKruger QuvenzhanéWallis GabrieleMuccino wrote pulitz win writer grappl widow father mental breakdown year later grown daughter struggl forg connect
298382,The Dressmaker,The Dressmaker Drama KateWinslet LiamHemsworth CarolineGoodall JudyDavis HayleyMagnus JocelynMoorhouse reveng back fashion australia beauti talent dressmak tilli return tini hometown right wrong past tri reconcil mother start fall love transform fashion town
254201,The Absent One,The Absent One Crime Thriller NikolajLieKaas FaresFares SørenPilmark DanicaCurcic PilouAsbæk MikkelNørgaard unknown young twin found brutal murder summer cottag number clue point direct group young upper class student nearbi board school case close local outsid plead guilti convict murder case end carl desk year later soon realis someth terribl wrong carl assad start investig case emerg call desper girl seem know secret murder soon plung intens search girl kimmi miss sinc murder happen carl assad one tri track girl testimoni great danger group influenti societi keep silent
294016,Trumbo,Trumbo Drama BryanCranston DianeLane HelenMirren ElleFanning LouisC.K. JayRoach ever career screenwrit dalton trumbo halt witch hunt late defi anti communist huac committe blacklist
321741,Concussion,Concussion Drama WillSmith AlecBaldwin AlbertBrooks GuguMbatha-Raw DavidMorse PeterLandesman even legend need hero dramat thriller base incred true david goliath stori american immigr bennet omalu brilliant forens neuropathologist made first discoveri footbal relat brain trauma player fought truth known omalu emot quest put danger odd power institut world
227973,The Peanuts Movie,The Peanuts Movie Animation NoahSchnapp BillMelendez VenusSchultheis HadleyBelleMiller MadisynShipman SteveMartino stori underdog snoopi embark upon greatest mission team take sky pursu arch nemesi best charli brown begin epic quest back home
312831,The Hallow,The Hallow Fantasy Horror JosephMawle BojanaNovaković MichaelMcElhatton GaryLydon StuartGraham CorinHardy natur dark side famili move remot mill hous ireland find fight surviv demon creatur live wood
315465,The Boy and the Beast,The Boy and the Beast Fantasy Action Adventure Animation KojiYakusho AoiMiyazaki ShotaSometani SuzuHirose SumireMorohoshi MamoruHosoda unknown kyuta live shibuya kumatetsu lonesom beast jutengai imaginari world kyuta foray imaginari world look back meet kumatetsu becom spirit guid encount lead mani adventur
306952,Naomi and Ely's No Kiss List,Naomi and Ely's No Kiss List Comedy Drama Romance VictoriaJustice PiersonFode MatthewDaddario RyanWard DannyFlaherty KristinHanggi girl love love bond naomi test fall
312221,Creed,Creed Drama MichaelB.Jordan SylvesterStallone GrahamMcTavish TessaThompson PhyliciaRashād RyanCoogler legaci name former world heavyweight champion rocki balboa serv trainer mentor adoni johnson late friend former rival apollo creed
339527,Solace,Solace Crime Drama Mystery AnthonyHopkins JeffreyDeanMorgan AbbieCornish ColinFarrell MarleyShelton AfonsoPoyart serial killer futur psychic save psychic doctor john clanci work special agent search serial killer live isol year sinc death daughter clanci ask friend special agent help solv sever murder commit serial killer
336004,Heist,Heist Crime Action Thriller JeffreyDeanMorgan RobertDeNiro KateBosworth DaveBautista GinaCarano ScottMann never make afford lose father without mean daughter medic treatment last resort partner greedi worker casino thing awri forc hijack citi
332502,400 Days,400 Days Mystery ScienceFiction Thriller CaityLotz BrandonRouth TomCavanagh DaneCook BenFeldman MattOsterman time kill would astronaut spend day land lock space simul test psycholog effect deep space travel someth goe terribl wrong forc leav simul discov everyth earth chang real simul higher level could ever imagin
333348,Love the Coopers,Love the Coopers Comedy Family SteveMartin DianeKeaton JohnGoodman AlanArkin OliviaWilde JessieNelson christma mean comfort chao four gener cooper clan come togeth annual christma celebr seri unexpect visitor unlik event turn night upsid lead toward surpris rediscoveri famili bond spirit holiday
19100,Those Happy Days,Those Happy Days Comedy Family Jean-PaulRouve MarilouBerry OmarSy LannickGautry JulieFournier OlivierNakache EricToledano unknown manag vincent children holiday camp three week face unexpect concern place colleagu variou problem link children room trip belong
321751,A Perfect Day,A Perfect Day Comedy Drama OlgaKurylenko BeniciodelToro TimRobbins MélanieThierry FeđaŠtukan FernandoLeóndeAranoa unknown film group worker tri resolv crisi arm conflict zone balkan
257088,Point Break,Point Break Action Crime Thriller EdgarRamírez LukeBracey TeresaPalmer DelroyLindo RayWinstone EricsonCore matter graviti young undercov agent infiltr gang thiev share common interest extrem sport remak film point break
299687,The 5th Wave,The 5th Wave Adventure ScienceFiction ChloëGraceMoretz NickRobinson AlexRoe MaikaMonroe ZackaryArthur JBlakeson protect year cassi sullivan tri surviv world devast wave alien invas alreadi decim popul knock mankind back stone
336882,The Wave,The Wave Action Drama Thriller KristofferJoner ThomasBoLarsen AneDahlTorp FridtjovSåheim LailaGoody RoarUthaug matter time base fact mountain parti kneset locat geirang fjord norway race creat violent tsunami meter crush everyth path hit land geirang geologist get caught middl race time begin
331836,Babysitting 2,Babysitting 2 Comedy PhilippeLacheau ChristianClavier AliceDavid VincentDesagnat TarekBoudali NicolasBenamou PhilippeLacheau unknown franck girlfriend sonya plu friend holiday brazil franck friend girl sonya grandmoth leav visit cave everyth goe wrong crazi adventur begin
300693,Truth,Truth Drama RobertRedford CateBlanchett ElisabethMoss TopherGrace DennisQuaid JamesVanderbilt unknown behind scene look news anchor rather final day news broadcast damag report presid bush reli privileg famili connect avoid fight vietnam
318846,The Big Short,The Big Short Comedy Drama ChristianBale SteveCarell RyanGosling BradPitt MelissaLeo AdamMcKay true stori made million global econom meltdown
347969,The Ridiculous 6,The Ridiculous 6 Comedy Western AdamSandler TaylorLautner SteveBuscemi TerryCrews DannyTrejo FrankCoraci unknown long lost outlaw father return tommi white knife stockburn goe adventur fill journey across west five brother
26736,Wizards of Waverly Place: The Movie,Wizards of Waverly Place: The Movie Adventure Comedy Drama Family Fantasy SelenaGomez JakeT.Austin DavidHenrie MariaCanals-Barrera DavidDeLuise LevL.Spiro famili vacat tricki power magic cast alex spell troubl russo kid must adventur save famili exist
329833,Zoolander 2,Zoolander 2 Comedy BenStiller OwenWilson WillFerrell PenélopeCruz KristenWiig BenStiller long time derek hansel model oppos compani attempt take busi
259694,How to Be Single,How to Be Single Comedy Romance DakotaJohnson RebelWilson AlisonBrie NicholasBraun DamonWayansJr. ChristianDitter welcom parti york citi full lone heart seek right match alic robin luci david common need learn singl world fill ever evolv definit love
351819,Fifty Shades of Black,Fifty Shades of Black Romance Comedy MarlonWayans KaliHawk FredWillard MikeEpps AffionCrockett MichaelTiddes shadier gray inexperienc colleg student meet wealthi businessman whose sexual practic strain relationship
340666,Nocturnal Animals,Nocturnal Animals Drama Thriller AmyAdams JakeGyllenhaal MichaelShannon AaronTaylor-Johnson IslaFisher TomFord love someon throw away susan morrow receiv book manuscript husband left year earlier ask opinion write read drawn fiction life toni hast mathemat professor whose famili vacat turn violent
274167,Daddy's Home,Daddy's Home Comedy WillFerrell MarkWahlberg LindaCardellini ThomasHadenChurch ScarlettEstevez SeanAnders choos daddi stori mild manner radio execut ferrel strive becom best stepdad ever wife children complic ensu freewheel freeload real father arriv forc stepdad compet affect kid
266294,Sisters,Sisters Comedy TinaFey AmyPoehler JohnLeguizamo IkeBarinholtz MayaRudolph JasonMoore sister alway know best disconnect sister summon clean childhood bedroom parent sell famili home
140300,Kung Fu Panda 3,Kung Fu Panda 3 Action Adventure Animation Comedy Family JackBlack BryanCranston DustinHoffman AngelinaJolie J.K.Simmons JenniferYuhNelson AlessandroCarloni grab destini rice dumpl continu legendari adventur awesom must face huge epic differ threat supernatur littl closer home
347201,Boruto: Naruto the Movie,Boruto: Naruto the Movie Action Animation Fantasy YuukoSanpei KokoroKikuchi JunkoTakeuchi NoriakiSugiyama DaisukeNamikawa HiroyukiYamashita unknown boruto hokag naruto complet reject father behind feel want surpass naruto respect hero end meet father friend sasuk request becom apprentic curtain stori gener written masashi kishimoto rise
317442,The Last: Naruto the Movie,The Last: Naruto the Movie Action Animation Romance JunkoTakeuchi NanaMizuki JunFukuyama ChieNakamura ShoutarouMorikubo TsuneoKobayashi unknown year event fourth great ninja moon hagoromo otsutsuki creat long seal away gedo statu begin descend toward world threaten becom meteor would destroy everyth impact amidst crisi direct descend kaguya otsutsuki name toneri otsutsuki attempt kidnap hinata hyuga end abduct younger sister hanabi naruto alli mount rescu mission find embroil final battl decid fate everyth
58431,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies Romance Horror Comedy Thriller LilyJames SamRiley JackHuston BellaHeathcote DouglasBooth BurrSteers bloodi love zombi outbreak fallen upon land reimagin jane austen classic tale tangl relationship lover differ social class centuri england feisti heroin elizabeth bennet lili jame master martial art weaponri handsom darci riley fierc zombi killer epitom upper class prejudic zombi outbreak intensifi must swallow pride join forc blood soak battlefield order conquer undead
374416,Quo vado?,Quo vado? Comedy CheccoZalone EleonoraGiovanardi SoniaBergamasco LudovicaModugno MaurizioMicheli GennaroNunziante unknown checco live entir life parent love noth someth happen chang behavior mayb life
174751,Jane Got a Gun,Jane Got a Gun Action Drama Western NataliePortman JoelEdgerton EwanMcGregor NoahEmmerich BoydHolbrook GavinO'Connor unknown outlaw husband return home shot eight bullet bare aliv jane reluctantli reach lover seen year help defend farm time come husband gang eventu track finish
329440,The Forest,The Forest Horror Thriller NatalieDormer TaylorKinney YukiyoshiOzawa EoinMacken RinaTakasaki JasonZada everyon come look aokigahara forest real life place japan peopl live backdrop young american woman come search twin sister mysteri disappear
348678,A Man Called Ove,A Man Called Ove Comedy Drama RolfLassgård BaharPars FilipBerg IdaEngvoll TobiasAlmborg HannesHolm unknown despit grumpi year depos presid condominium associ keep look neighbourhood iron fist pregnant parvaneh famili move terrac hous opposit accident back mailbox set seri unexpect chang life
323675,Ride Along 2,Ride Along 2 Action Comedy KevinHart IceCube OliviaMunn TikaSumpter KenJeong TimStory brother back wed approach head miami soon brother jame bring drug dealer suppli dealer atlanta product
366924,Batman: Bad Blood,Batman: Bad Blood Action Animation ScienceFiction JasonO'Mara GaiusCharles ErnieHudson StuartAllan MorenaBaccarin JayOliva justic run famili bruce wayn miss alfr cover nightw robin patrol gotham citi stead player batwoman investig batman disappear
319888,Eddie the Eagle,Eddie the Eagle Comedy Drama History TaronEgerton HughJackman ChristopherWalken AniaSowinski MadsSjøgårdPettersen DexterFletcher lose alway high inspir true event eddi eagl feel good stori michael eddi edward taron egerton unlik courag british jumper never stop believ even entir nation count help rebelli charismat coach play hugh jackman eddi take establish win heart sport fan around world make improb histor show calgari winter olymp
329805,My King,My King Drama Romance VincentCassel EmmanuelleBercot LouisGarrel IsildLeBesco ChrystèleSaint-LouisAugustin Maïwenn unknown toni admit rehabilit center seriou accid depend medic staff pain reliev take time look back turbul relationship experienc georgio
321258,The Boy,The Boy Horror Mystery Thriller LaurenCohan RupertEvans JamesRussell JimNorton DianaHardcastle WilliamBrentBell everi child need feel love nanni work famili whose pass away find charg care lifelik doll coupl treat real child
335778,Risen,Risen Action TomFelton CliffCurtis JosephFiennes PeterFirth MarkKilleen KevinReynolds wit manhunt chang cours human histori follow epic biblic stori resurrect told eye believ claviu power roman militari tribun aid luciu task solv mysteri happen jesu week follow crucifixion order disprov rumor risen messiah prevent upris jerusalem
364116,The Other Side of the Door,The Other Side of the Door Thriller Horror SarahWayneCallies JeremySisto JavierBotet SofiaRosinsky LoganCreran JohannesRoberts never meant open griev loss mother struggl feel daughter husband seek ritual allow goodby dead child open veil world dead live daughter becom focu terror must protect evil belov
291870,Dirty Grandpa,Dirty Grandpa Comedy ZacEfron RobertDeNiro JulianneHough AubreyPlaza DermotMulroney DanMazer jason littl worri grandpa jason kelli week away marri boss uber control daughter put fast track partnership firm howev straight lace jason trick drive foul mouth grandfath dick daytona spring break pend nuptial suddenli jeopardi riotou frat parti fight epic night karaok dick quest live life fullest bring jason along ride
300673,The Finest Hours,The Finest Hours Action Drama History Thriller ChrisPine CaseyAffleck BenFoster EricBana HollidayGrainger CraigGillespie survivor room coast guard make dare rescu attempt coast cape pair tanker destroy blizzard
339408,The Birth of a Nation,The Birth of a Nation Drama NateParker ArmieHammer AjaNaomiKing JackieEarleHaley PenelopeAnnMiller NateParker untold stori turner turner former slave america lead liber movement free african american virgina result violent retali white
296096,Me Before You,Me Before You Drama Romance EmiliaClarke SamClaflin JanetMcTeer CharlesDance BrendanCoyle TheaSharrock liveboldli small town girl caught dead job high profil success becom wheelchair bound follow accid decid life worth live girl hire month caretak world apart trap togeth circumst rocki start girl becom determin prove life worth live embark seri adventur togeth find world chang way neither could begin imagin
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny","Crouching Tiger, Hidden Dragon: Sword of Destiny Action Adventure Drama MichelleYeoh DonnieYen JasonScottLee NatashaLiuBordizzo HarryShumJr. YuenWoo-ping past return vengeanc stori lost love young love legendari sword last opportun redempt"
146198,Triple 9,Triple 9 Action Thriller CaseyAffleck ChiwetelEjiofor WoodyHarrelson KateWinslet AnthonyMackie JohnHillcoat code street never black white gang crimin corrupt cop plan murder polic offic order pull biggest heist across town
205584,Gods of Egypt,Gods of Egypt Fantasy BrentonThwaites NikolajCoster-Waldau GerardButler CourtneyEaton ÉlodieYung AlexProyas battl etern begin common thief join mythic quest egypt
323677,Race,Race Action Drama StephanJames JasonSudeikis CaricevanHouten JeremyIrons AmandaCrew StephenHopkins incred true stori gold medal champion jess owen base incred true stori jess owen legendari athlet superstar whose quest becom greatest track field athlet histori thrust onto world stage olymp face adolf hitler vision aryan supremaci star stephan jame jason sudeiki jeremi iron caric houten william hurt race enthral film courag determin toler friendship inspir drama fight becom olymp legend
